sourceId,destinationId,rel
35797001,898184003,is-a
269304002,242056005,is-a
878852003,46866001,is-a
209465006,298149009,is-a
926335004,288216005,is-a
399346004,926335004,is-a
399259009,280135003,is-a
399259009,414033006,is-a
399259009,76318008,is-a
263012009,700011003,is-a
926336003,34430009,is-a
735807006,263136005,is-a
199965000,23431000119106,is-a
199965000,926336003,is-a
23431000119106,34430009,is-a
833278008,371405004,is-a
134421000,94222008,is-a
866087009,94602001,is-a
1003502008,125605004,is-a
439987009,1003502008,is-a
926336003,80113008,is-a
47821001,12337004,is-a
47821001,417941003,is-a
202328006,298149009,is-a
239720000,240140005,is-a
78187008,202328006,is-a
72704001,37782003,is-a
85589009,84918006,is-a
1003563001,15843004,is-a
397180001,897601009,is-a
276853009,417746004,is-a
866087009,11311681000119101,is-a
286832009,106132005,is-a
284530008,286832009,is-a
41110003,37782003,is-a
3380003,37782003,is-a
13924000,37782003,is-a
48333001,37782003,is-a
81018009,37782003,is-a
384709000,37782003,is-a
400152004,37782003,is-a
371614003,225552003,is-a
269406001,225552003,is-a
187921002,367515004,is-a
280032002,5294002,is-a
229736005,187921002,is-a
367515004,62305002,is-a
229733002,62305002,is-a
229652004,62305002,is-a
230438007,229652004,is-a
204113001,5294002,is-a
70746003,39352004,is-a
361041008,372208001,is-a
361041008,4527007,is-a
119311002,472919007,is-a
8550001000004107,418764009,is-a
36191001,37782003,is-a
270889005,726391008,is-a
1003733007,23382007,is-a
46675001,1003733007,is-a
238382001,225552003,is-a
762398003,225552003,is-a
1003736004,255620007,is-a
782555009,414285001,is-a
70813002,1003736004,is-a
897009005,897011001,is-a
52781008,700011003,is-a
7674000,301366005,is-a
28254004,897012008,is-a
168918009,715959009,is-a
1003795002,113376007,is-a
91288006,1003795002,is-a
722608004,424685008,is-a
1714005,274204004,is-a
5022001,121564000,is-a
737255000,282771003,is-a
403695002,88797001,is-a
403695002,735912006,is-a
241967006,419026008,is-a
83966006,386689009,is-a
241967006,64572001,is-a
83966006,241967006,is-a
238506004,241967006,is-a
726523002,241967006,is-a
276529009,241967006,is-a
276529009,386689009,is-a
276529009,22925008,is-a
23431000119106,111451002,is-a
23431000119106,734857007,is-a
16464851000119104,419306001,is-a
1004089004,27483000,is-a
419306001,1004089004,is-a
241275007,1004089004,is-a
67882000,289491005,is-a
263136005,60492000,is-a
372528003,373249005,is-a
1004115000,68996008,is-a
29350000,1004115000,is-a
406137001,64342008,is-a
298344006,64342008,is-a
49084001,403731002,is-a
67882000,267802000,is-a
67882000,371347004,is-a
34363003,267802000,is-a
26037005,24803000,is-a
781645001,125592002,is-a
781645001,282026002,is-a
781645001,95324001,is-a
85983004,400209005,is-a
371708003,419026008,is-a
111209006,400209005,is-a
403695002,419026008,is-a
240711004,43591003,is-a
111245009,419026008,is-a
262524001,282766005,is-a
230614002,282766005,is-a
284062002,282766005,is-a
431947002,282766005,is-a
733370003,282766005,is-a
211468002,125587004,is-a
193699007,274571007,is-a
193699007,274572000,is-a
1010222004,189234004,is-a
1010223009,189234004,is-a
76486003,1010223009,is-a
76486003,1010222004,is-a
1010295006,1010222004,is-a
1010295006,77543007,is-a
1010296007,1010223009,is-a
1010296007,77543007,is-a
1010211003,95860004,is-a
1010211003,11865041000119102,is-a
1010210002,95860004,is-a
1010210002,11865081000119107,is-a
445498009,1010211003,is-a
445498009,1010210002,is-a
87284002,419026008,is-a
87284002,64572001,is-a
210650003,125648005,is-a
189234004,60890002,is-a
1010238005,1088671000119106,is-a
1010238005,44057004,is-a
1010236009,1091281000119101,is-a
1010236009,44057004,is-a
287664005,1010295006,is-a
287664005,1010296007,is-a
1010432009,363097001,is-a
1010432009,55771003,is-a
1010431002,363097001,is-a
1010431002,55771003,is-a
10882000,1010431002,is-a
10882000,1010432009,is-a
711358004,104713006,is-a
387067003,372701006,is-a
1010585000,63337009,is-a
1010585000,818982008,is-a
3665003,1010585000,is-a
1010585000,280542007,is-a
72073003,48125009,is-a
118931002,822988000,is-a
430985005,1083541000119105,is-a
1010714005,450669005,is-a
1010715006,450669005,is-a
176916000,1010715006,is-a
176917009,1010714005,is-a
302376006,1010715006,is-a
302377002,1010714005,is-a
176901003,1010715006,is-a
176901003,1010714005,is-a
191714002,128613002,is-a
55413008,274144001,is-a
82313006,773760007,is-a
74669004,19943007,is-a
74669004,76281005,is-a
212475003,880085002,is-a
371632003,419045004,is-a
51048002,402603005,is-a
389089009,29658002,is-a
1052245004,301471002,is-a
1052246003,301471002,is-a
249395001,1052246003,is-a
249395001,1052245004,is-a
49120005,363170005,is-a
242056005,417746004,is-a
110149000,417746004,is-a
196903009,249561001,is-a
210366009,417746004,is-a
70917000,417746004,is-a
360444002,417746004,is-a
34361001,417746004,is-a
90070003,417746004,is-a
400209005,417746004,is-a
42162004,253955008,is-a
268143001,58557008,is-a
1052322008,240557004,is-a
72768000,70819003,is-a
72768000,1522000,is-a
88233000,396325007,is-a
431421000124103,72092001,is-a
431421000124103,371160000,is-a
56110009,417746004,is-a
713344009,417746004,is-a
64169002,417746004,is-a
241581003,169071000,is-a
116304002,609626005,is-a
371614003,417163006,is-a
76844004,417163006,is-a
238382001,417163006,is-a
735912006,417163006,is-a
269406001,417163006,is-a
1010238005,473424007,is-a
1010236009,473423001,is-a
95820000,473424007,is-a
95820000,473423001,is-a
194417009,1010236009,is-a
194417009,1010238005,is-a
194417009,95820000,is-a
1052322008,128984004,is-a
1052324009,56335008,is-a
1052324009,125585007,is-a
70534000,76916001,is-a
445308004,70534000,is-a
22033007,444896005,is-a
237834000,248327008,is-a
300920004,431421000124103,is-a
128268005,399986003,is-a
303791001,609637006,is-a
303791001,715959009,is-a
713413001,609626005,is-a
713413001,30473006,is-a
209547009,282771003,is-a
232247005,60442001,is-a
425359009,400209005,is-a
1055297002,789001000,is-a
1055297002,323301000119109,is-a
1055298007,789001000,is-a
1055298007,323321000119100,is-a
82721003,402803008,is-a
58031004,128482007,is-a
186116005,128482007,is-a
186365005,128482007,is-a
71186008,128482007,is-a
6011000119108,128482007,is-a
50655009,298149009,is-a
23055009,298149009,is-a
8704005,298149009,is-a
263236000,298149009,is-a
281531008,298149009,is-a
281535004,298149009,is-a
373716002,298149009,is-a
428256003,298149009,is-a
27113001,363804004,is-a
201858005,1055297002,is-a
201858005,1055298007,is-a
240302002,733206005,is-a
402803008,95320005,is-a
208166005,64569008,is-a
271757001,445328000,is-a
247471006,445328000,is-a
788938006,298149009,is-a
52817008,105606008,is-a
111245009,105606008,is-a
128494003,105606008,is-a
287091008,417746004,is-a
240196003,284003005,is-a
710186007,417746004,is-a
235763006,417746004,is-a
47505003,417746004,is-a
235760009,235763006,is-a
40425004,191519005,is-a
230799003,417746004,is-a
1078289006,210771000,is-a
1078289006,81405006,is-a
1078289006,449669007,is-a
210650003,1078289006,is-a
95856002,1078289006,is-a
210643002,1078289006,is-a
210642007,1078289006,is-a
72888009,249561001,is-a
18735004,249561001,is-a
735749005,253114009,is-a
82058009,58557008,is-a
253114009,268143001,is-a
204942005,249582007,is-a
68241007,231794000,is-a
54288002,417746004,is-a
1119219007,417163006,is-a
1119216000,279039007,is-a
43325004,1119219007,is-a
29191005,1119219007,is-a
45626005,1119219007,is-a
195176009,1119219007,is-a
397809001,1119219007,is-a
123541000119106,1119219007,is-a
206417009,1119219007,is-a
291371000119100,234003006,is-a
268002004,1119219007,is-a
449797005,1119219007,is-a
64455005,298149009,is-a
263199001,298149009,is-a
75023009,127295002,is-a
450418003,127295002,is-a
274571007,105597003,is-a
274572000,105597003,is-a
281398003,309524007,is-a
81966000,225552003,is-a
25529004,472856002,is-a
446979005,225552003,is-a
472856002,225552003,is-a
741767008,123541000119106,is-a
78011002,1003502008,is-a
443165006,240197007,is-a
1003502008,417746004,is-a
80406003,1119219007,is-a
11612004,880126001,is-a
78314001,36123008,is-a
85598007,194965002,is-a
44223004,417163006,is-a
417237009,417163006,is-a
762398003,417163006,is-a
712893003,417163006,is-a
609410002,417163006,is-a
53772007,231849002,is-a
53772007,247080000,is-a
53772007,11131000119108,is-a
53772007,301905003,is-a
53772007,239953001,is-a
105606008,417163006,is-a
90739004,75934005,is-a
48125009,417163006,is-a
127279002,417163006,is-a
127278005,417163006,is-a
208388003,897603007,is-a
95347000,125592002,is-a
51875005,47771009,is-a
7159003,316358009,is-a
125592002,417163006,is-a
282007005,417163006,is-a
275526006,161587009,is-a
306785007,65759007,is-a
397869004,417746004,is-a
724863009,125592002,is-a
398318005,6923002,is-a
111451002,417746004,is-a
823996003,125592002,is-a
897601009,417163006,is-a
157176002,125593007,is-a
41658006,417746004,is-a
68241007,417746004,is-a
42711005,385424001,is-a
284346004,417163006,is-a
209633004,125603006,is-a
385424001,417163006,is-a
52486002,385424001,is-a
79990007,128069005,is-a
263136005,125596004,is-a
284000008,417163006,is-a
447259000,417746004,is-a
444849002,125600009,is-a
105612003,417163006,is-a
240140005,363182001,is-a
23387001,320934008,is-a
235626005,320934008,is-a
15649991000119105,11865081000119107,is-a
734857007,417746004,is-a
94146005,262758007,is-a
287040005,125601008,is-a
15649941000119102,125602001,is-a
878852003,125601008,is-a
49011004,417746004,is-a
609522002,313130001,is-a
609522002,128604004,is-a
90009001,609522002,is-a
420054005,713181003,is-a
235881000,59927004,is-a
721710005,41309000,is-a
95847005,417163006,is-a
39848009,417746004,is-a
17340006,19491003,is-a
128239009,417163006,is-a
735910003,417746004,is-a
56512009,127313006,is-a
231813003,417746004,is-a
14357004,128126004,is-a
64455005,700009007,is-a
36127009,700009007,is-a
39408006,700009007,is-a
7687006,700009007,is-a
127275008,417163006,is-a
263220002,700009007,is-a
360466009,125598003,is-a
202843000,718539004,is-a
111255008,699063001,is-a
60442001,282781004,is-a
733227000,95847005,is-a
15649901000119104,11865041000119102,is-a
16250001000004107,125594001,is-a
961000119104,417746004,is-a
18888002,417746004,is-a
698299009,417746004,is-a
926335004,307731004,is-a
307497002,417746004,is-a
95347000,282026002,is-a
52817008,282026002,is-a
42711005,282026002,is-a
125872003,282766005,is-a
127286005,699062006,is-a
128494003,282026002,is-a
72430001,125591009,is-a
208510002,699062006,is-a
209633004,282026002,is-a
306785007,282026002,is-a
441809006,282756002,is-a
282026002,417163006,is-a
429340002,417746004,is-a
724863009,282026002,is-a
733227000,282026002,is-a
80142000,282447006,is-a
52486002,282026002,is-a
781645001,417746004,is-a
823996003,282026002,is-a
263136005,282026002,is-a
8550001000004107,282448001,is-a
213350006,262525000,is-a
733217006,262525000,is-a
282728007,417163006,is-a
11791001,57662003,is-a
17890003,57662003,is-a
127295002,417746004,is-a
127294003,127296001,is-a
195243003,17461000119103,is-a
398318005,737256004,is-a
1131000119105,17461000119103,is-a
3558002,262882007,is-a
84116009,417746004,is-a
45456005,210811000,is-a
7930004,63043004,is-a
262972007,417746004,is-a
283985007,417163006,is-a
415749005,417746004,is-a
415746003,240037007,is-a
14357004,283999006,is-a
14357004,17769000,is-a
233983001,285708004,is-a
446028001,417746004,is-a
1119386008,1091281000119101,is-a
1119386008,473423001,is-a
1119386008,232297009,is-a
1119386008,60700002,is-a
1119387004,473424007,is-a
1119387004,1088671000119106,is-a
1119387004,232297009,is-a
1119387004,60700002,is-a
430985005,1119387004,is-a
430985005,1119386008,is-a
85050009,896767009,is-a
312758009,896768004,is-a
14975008,896766000,is-a
40983000,896766000,is-a
127949000,896766000,is-a
307113009,896766000,is-a
896766000,127948008,is-a
299701004,896767009,is-a
4240001,444036008,is-a
126037009,417746004,is-a
14336007,10392004,is-a
210039000,417746004,is-a
281549008,274175005,is-a
398878007,417746004,is-a
288216005,724907007,is-a
41783004,417746004,is-a
429513001,735856007,is-a
720406004,84387000,is-a
720406004,309794002,is-a
236720004,84387000,is-a
91947003,84387000,is-a
419153005,1137355002,is-a
1137355002,237495005,is-a
13937002,421689001,is-a
763597000,363235000,is-a
247103004,247195001,is-a
247103004,399858007,is-a
247195001,246915008,is-a
399858007,246915008,is-a
15649941000119102,34881000119105,is-a
15649941000119102,724440007,is-a
14949009,38850007,is-a
392291006,251726002,is-a
371704001,417163006,is-a
428438000,371704001,is-a
1137693003,33839006,is-a
1137693003,363194005,is-a
10227000,1137693003,is-a
1141621000,448665005,is-a
1141621000,363401000,is-a
707704007,1141621000,is-a
425413006,110282008,is-a
41652007,301910004,is-a
74776002,301910004,is-a
737270004,301910004,is-a
301910004,246915008,is-a
762521001,128482007,is-a
1751000119100,281239006,is-a
118188004,404684003,is-a
129599004,22925008,is-a
13094009,118188004,is-a
22925008,118188004,is-a
274643008,3253007,is-a
119419001,304229000,is-a
281239006,111273006,is-a
58008004,85057007,is-a
398010007,47458005,is-a
430688009,398010007,is-a
430694001,398010007,is-a
443435007,430694001,is-a
770606008,430688009,is-a
271594007,299718000,is-a
397578001,373061006,is-a
271594007,21762000,is-a
10623005,66091009,is-a
398665005,248229009,is-a
62211002,55017000,is-a
95868006,111735006,is-a
111735006,419026008,is-a
200983001,271807003,is-a
22722001,41969006,is-a
31487001,41969006,is-a
22722001,302226006,is-a
398696001,66091009,is-a
18726006,64342008,is-a
52072009,286933003,is-a
52072009,50177009,is-a
45299002,277879009,is-a
204739008,22133005,is-a
78572006,126950007,is-a
78572006,66091009,is-a
78572006,126488004,is-a
95868006,60119000,is-a
95868006,64572001,is-a
95868006,50177009,is-a
703398004,301095005,is-a
737277001,703398004,is-a
103001002,299902004,is-a
103002009,299902004,is-a
299902004,301343009,is-a
299902004,418799008,is-a
724233009,299902004,is-a
45004005,297978007,is-a
737277001,722810000,is-a
289900009,162143008,is-a
397869004,284002000,is-a
282754004,397869004,is-a
20944008,276655000,is-a
192042008,2704003,is-a
49252004,765194001,is-a
302893000,128468007,is-a
302893000,29555009,is-a
127002001,371486001,is-a
240125008,400209005,is-a
1131009,40445007,is-a
1142226000,302231008,is-a
1142226000,414530001,is-a
76623002,1142226000,is-a
67766009,29886007,is-a
102448004,9748009,is-a
211486004,725155003,is-a
253818009,363024001,is-a
238192002,120173009,is-a
238192002,238165008,is-a
177250006,74943008,is-a
290187002,414396006,is-a
60627008,399986003,is-a
93010007,699699005,is-a
389100007,127294003,is-a
127396004,442096005,is-a
124019005,127396004,is-a
124020004,127396004,is-a
119250001,124020004,is-a
166922008,365812005,is-a
314706002,365585006,is-a
365584005,365585006,is-a
441781003,365589000,is-a
365866002,365585006,is-a
61582004,735445000,is-a
233683003,424643009,is-a
99031000119107,708093000,is-a
125021000119107,10674991000119104,is-a
125021000119107,424643009,is-a
92999004,699699005,is-a
63643000,38850007,is-a
239721001,428724006,is-a
239721001,50927007,is-a
202824000,119414006,is-a
302311000119107,111235007,is-a
67754003,448743001,is-a
402145008,108365000,is-a
17406005,248742008,is-a
17406005,385442006,is-a
17406005,448157006,is-a
414460008,372688009,is-a
239862000,41969006,is-a
410502007,41969006,is-a
278510009,41969006,is-a
197808006,41969006,is-a
73297009,782964007,is-a
80182007,248842004,is-a
92787000,109355002,is-a
176757001,74943008,is-a
176757001,118674002,is-a
64887002,12658000,is-a
125585007,189176002,is-a
392250009,12658000,is-a
608870009,258570002,is-a
6738008,106104001,is-a
445039006,300856000,is-a
70573000,782901001,is-a
240198002,42942008,is-a
11311601000119109,202831001,is-a
35635000,414252009,is-a
247389006,414252009,is-a
1144748009,365759009,is-a
48194001,288250001,is-a
288250001,38341003,is-a
183544005,306206005,is-a
31712002,408335007,is-a
31712002,713654004,is-a
31712002,370489002,is-a
31712002,426871003,is-a
1144789007,785671009,is-a
312391003,1144789007,is-a
129907001,785671009,is-a
129907001,442756004,is-a
104774005,5638008,is-a
230326002,41969006,is-a
230326002,118938008,is-a
65971000052100,2704003,is-a
65971000052100,69322001,is-a
231489001,65971000052100,is-a
191499009,65971000052100,is-a
274953007,65971000052100,is-a
278853003,65971000052100,is-a
267527002,736024007,is-a
270907008,1119219007,is-a
1144891007,446189008,is-a
1144891007,312104005,is-a
291541000119104,291571000119106,is-a
253017000,1144891007,is-a
28055006,19598007,is-a
230418006,723125008,is-a
365507001,36456004,is-a
233935004,69357003,is-a
230716006,127341005,is-a
230717002,127341005,is-a
7361000119105,1119219007,is-a
7361000119105,65363002,is-a
681821000119109,441535001,is-a
681821000119109,93922007,is-a
681751000119106,408646000,is-a
681751000119106,447109003,is-a
681691000119107,363745004,is-a
681691000119107,443961001,is-a
772992009,681821000119109,is-a
721630000,681691000119107,is-a
721632008,681691000119107,is-a
721716004,681751000119106,is-a
681631000119108,681691000119107,is-a
255030002,681821000119109,is-a
1145043002,300855001,is-a
1145043002,271860004,is-a
1145043002,118436003,is-a
126839008,1145043002,is-a
1144992001,34563004,is-a
263172003,157176002,is-a
82473003,246595001,is-a
1145051004,363687006,is-a
1145051004,118702008,is-a
281812007,1145051004,is-a
1145063009,43144004,is-a
1145063009,300861003,is-a
1145063009,128233005,is-a
24140005,1145063009,is-a
1144973003,90708001,is-a
1145117000,74400008,is-a
1145117000,32097002,is-a
50846009,1145117000,is-a
11251000,38822007,is-a
1145154009,75478009,is-a
16864831000119104,129139009,is-a
1145063009,723094002,is-a
1145213009,21018002,is-a
1144747004,365507001,is-a
1145235001,16982005,is-a
1145235001,371195002,is-a
122451000,363691001,is-a
122451000,410617001,is-a
119524001,1145235001,is-a
1145238004,443700006,is-a
46960006,1145238004,is-a
202708005,1145238004,is-a
1145238004,1145241008,is-a
1145241008,36427004,is-a
73589001,1145241008,is-a
445332006,1145241008,is-a
1145239007,1145213009,is-a
49891002,269129003,is-a
49891002,89760000,is-a
129164007,431947002,is-a
709292007,709504001,is-a
321341000119107,387802007,is-a
90417000,309038006,is-a
26609002,72893007,is-a
2231001,302226006,is-a
241618007,715623000,is-a
443078008,715623000,is-a
1145403003,301338002,is-a
66466001,773760007,is-a
145511000119106,430556008,is-a
145511000119106,94649002,is-a
94298004,145511000119106,is-a
145501000119108,254837009,is-a
145501000119108,94649002,is-a
94297009,145501000119108,is-a
263203001,309464009,is-a
281529004,298149009,is-a
281529004,429554009,is-a
263192005,309464009,is-a
263195007,309464009,is-a
269080004,302222008,is-a
281526006,298149009,is-a
281526006,429554009,is-a
281528007,298149009,is-a
281528007,429554009,is-a
263196008,298149009,is-a
263196008,429554009,is-a
1148421004,299706009,is-a
1148421004,8205005,is-a
83936004,1148421004,is-a
30518006,305017008,is-a
31975004,298149009,is-a
31975004,428107009,is-a
724196009,840404009,is-a
724197000,840403003,is-a
305017008,1148421004,is-a
263199001,208388003,is-a
304592003,1148421004,is-a
263205008,125598003,is-a
42571002,106007006,is-a
354081000119101,128462008,is-a
354081000119101,443961001,is-a
359987004,354081000119101,is-a
427341007,118209003,is-a
60845006,118209003,is-a
64113006,118209003,is-a
712742003,1148567001,is-a
1148567001,61438005,is-a
241756003,7895008,is-a
1148571003,61803000,is-a
1148571003,441952005,is-a
39539005,1148582006,is-a
707742001,1148582006,is-a
80098002,785810000,is-a
49049000,418143002,is-a
196599007,70667005,is-a
235675006,253763002,is-a
235675006,13267003,is-a
128196005,239953001,is-a
128196005,285599002,is-a
16864831000119104,82473003,is-a
128196005,609611008,is-a
178524009,107736006,is-a
178606004,107736006,is-a
446177006,7635007,is-a
195528001,58718002,is-a
195528001,128482007,is-a
1148649003,75478009,is-a
77721001,1148649003,is-a
307171000,20511007,is-a
736024007,1148696006,is-a
75789001,238714008,is-a
1148696006,87858002,is-a
1148696006,84828003,is-a
90199006,309038006,is-a
169068008,77477000,is-a
169071000,77477000,is-a
241557005,303673002,is-a
241562006,77477000,is-a
303680000,77477000,is-a
303695003,77477000,is-a
306728006,108273007,is-a
306728006,77477000,is-a
169069000,77477000,is-a
303653007,77477000,is-a
441538004,77477000,is-a
303681001,77477000,is-a
419084009,77477000,is-a
169070004,77477000,is-a
12243361000119104,12243431000119101,is-a
238761009,41969006,is-a
1148754001,312851005,is-a
15886004,1148754001,is-a
266235007,41969006,is-a
1148758003,87290003,is-a
1148758003,1148757008,is-a
1148757008,301338002,is-a
312591002,195528001,is-a
18192007,195012000,is-a
58718002,85828009,is-a
312591002,49483002,is-a
312591002,128998007,is-a
312591002,128487001,is-a
1148763004,312591002,is-a
1148763004,399617002,is-a
1148763004,127337006,is-a
18192007,1148763004,is-a
4711003,897541006,is-a
365275006,365860008,is-a
300358007,118228005,is-a
23685000,49483002,is-a
715057009,130731000119100,is-a
69916004,785875003,is-a
422775003,371136004,is-a
45912004,73917004,is-a
45912004,111479008,is-a
17496003,111479008,is-a
429672007,23645006,is-a
429672007,442351006,is-a
762328006,429672007,is-a
289675001,248982007,is-a
146251000146109,262521009,is-a
146251000146109,90584004,is-a
26037005,146251000146109,is-a
262696004,146251000146109,is-a
737234002,146251000146109,is-a
7998009,72431002,is-a
30077003,22253000,is-a
213134006,22253000,is-a
608884004,34289000,is-a
20944008,699943005,is-a
191486006,45912004,is-a
17496003,48694002,is-a
276477006,404684003,is-a
196439008,417746004,is-a
50705009,417746004,is-a
72431002,417746004,is-a
117177007,410942007,is-a
789681001,789666007,is-a
18829008,105593004,is-a
84124004,714278008,is-a
2919008,249519007,is-a
365759009,373930000,is-a
1149222004,75478009,is-a
28880005,399617002,is-a
28880005,52661003,is-a
403276003,41969006,is-a
1149253002,169741004,is-a
16063004,128238001,is-a
23685000,128292002,is-a
109248001,116224001,is-a
88797001,116223007,is-a
733339006,363342003,is-a
254264002,726361003,is-a
1149322001,75478009,is-a
77721001,1149322001,is-a
1149328002,85975005,is-a
1149328002,1145154009,is-a
1149328002,275385007,is-a
23527004,1149328002,is-a
18653004,191492000,is-a
1149333003,25702006,is-a
1149333003,1149334009,is-a
1149334009,1149322001,is-a
1149334009,2704003,is-a
23527004,50320000,is-a
712742003,361148000,is-a
712742003,361149008,is-a
43302000,1149222004,is-a
43302000,67438002,is-a
242253008,1149222004,is-a
242253008,1148649003,is-a
296930003,1149222004,is-a
296930003,76346005,is-a
1149353004,1149322001,is-a
50320000,1149353004,is-a
361148000,1149353004,is-a
361149008,1149353004,is-a
25702006,1149353004,is-a
27956007,1149353004,is-a
129138001,410730009,is-a
129139009,410730009,is-a
128049000,410730009,is-a
370481004,298385001,is-a
721273004,298385001,is-a
274152003,298385001,is-a
709289008,298385001,is-a
255032005,363478007,is-a
133531000119104,363346000,is-a
1149388004,302249008,is-a
11953005,1149388004,is-a
178524009,178583001,is-a
302130002,373351007,is-a
130941000119107,93723007,is-a
683031000119101,255072001,is-a
683031000119101,372001002,is-a
446939001,130941000119107,is-a
41040004,276654001,is-a
315115008,866150003,is-a
425127006,683031000119101,is-a
130941000119107,126538005,is-a
1149479009,491000119101,is-a
1149481006,449082003,is-a
1149481006,408638001,is-a
447899008,1149481006,is-a
449083008,1149481006,is-a
1149489008,491000119101,is-a
422650009,844005,is-a
1149501006,41175001,is-a
386976000,1149501006,is-a
428698007,1149501006,is-a
111577008,351181000119103,is-a
60901005,1149322001,is-a
367401004,303751004,is-a
166830008,67991000119104,is-a
67991000119104,166818002,is-a
769023031000119104,230690007,is-a
769023031000119104,609521009,is-a
769023031000119104,128487001,is-a
769023031000119104,127341005,is-a
52781008,84773003,is-a
277638005,91302008,is-a
91302008,128139000,is-a
13172003,302873008,is-a
13172003,128091003,is-a
1153609000,417746004,is-a
80907003,1153609000,is-a
284062002,1153609000,is-a
431947002,1153609000,is-a
733370003,1153609000,is-a
1153623003,386033004,is-a
230572002,1153623003,is-a
710360007,1153623003,is-a
269722001,292041000,is-a
126944002,301766008,is-a
230690007,301766008,is-a
34663006,301766008,is-a
40425004,127295002,is-a
127298000,301766008,is-a
409036009,417350008,is-a
409037000,417350008,is-a
409039002,409038005,is-a
773094000,414397002,is-a
210456000,24257003,is-a
211486004,24257003,is-a
253818009,118928003,is-a
414396006,118928003,is-a
42377002,7895008,is-a
1149353004,7895008,is-a
1155772001,1149353004,is-a
1155772001,61803000,is-a
409038005,64342008,is-a
409038005,417350008,is-a
314603004,444905003,is-a
414396006,239953001,is-a
238192002,373351007,is-a
1155842003,238045003,is-a
1155842003,23585005,is-a
48194001,367390009,is-a
44558001,238192002,is-a
253818009,363027008,is-a
396232000,414396006,is-a
414923000,249561001,is-a
719265006,719283003,is-a
196807006,414923000,is-a
2303007,414397002,is-a
64716005,1155842003,is-a
414396006,52515009,is-a
238192002,50465008,is-a
211486004,36787001,is-a
10677831000119104,314603004,is-a
1155885007,85830006,is-a
52247003,1155885007,is-a
389100007,301766008,is-a
210039000,128239009,is-a
230799003,128239009,is-a
111611005,127296001,is-a
195176009,127296001,is-a
195176009,128126004,is-a
206417009,127296001,is-a
262955000,127296001,is-a
262955000,128126004,is-a
397809001,127296001,is-a
397809001,128126004,is-a
449797005,128126004,is-a
450410005,127296001,is-a
270907008,127296001,is-a
270907008,128126004,is-a
127302008,301766008,is-a
75023009,301766008,is-a
210038008,301766008,is-a
275382005,301766008,is-a
262693007,301766008,is-a
201789001,52661003,is-a
1155845001,52124006,is-a
39579001,56019007,is-a
407674008,281239006,is-a
407674008,128482007,is-a
407674008,363180009,is-a
1156035006,127294003,is-a
1156035006,1119219007,is-a
425957003,1156035006,is-a
722582007,1156035006,is-a
15258001,373434004,is-a
40136003,373434004,is-a
450706006,392242000,is-a
450706006,120155006,is-a
76489005,118228005,is-a
68978004,118228005,is-a
88610006,118228005,is-a
52448006,373930000,is-a
36976004,42497006,is-a
30693006,118228005,is-a
31515003,118228005,is-a
111550004,42497006,is-a
106151004,118228005,is-a
118222006,404684003,is-a
237527007,2149006,is-a
233660001,118228005,is-a
271616002,404684003,is-a
248982007,404684003,is-a
301458000,118228005,is-a
301939004,118228005,is-a
298314008,404684003,is-a
299691001,404684003,is-a
10649000,84384007,is-a
33653009,118228005,is-a
69707008,118228005,is-a
111551000,2149006,is-a
237744009,84384007,is-a
6285003,3424008,is-a
52776004,118228005,is-a
387778001,423902002,is-a
300893006,404684003,is-a
419070004,404684003,is-a
5631002,118228005,is-a
7973008,118228005,is-a
21762000,154091000119106,is-a
36123008,118228005,is-a
43650005,154091000119106,is-a
56681004,118228005,is-a
70670009,118228005,is-a
85305001,118228005,is-a
364830008,404684003,is-a
366279009,118228005,is-a
366716005,118228005,is-a
68550008,118228005,is-a
106089007,404684003,is-a
251839006,404684003,is-a
25569003,3424008,is-a
44077006,373930000,is-a
384821006,404684003,is-a
85598007,154091000119106,is-a
443265004,373930000,is-a
13197004,404684003,is-a
106132005,404684003,is-a
116336009,404684003,is-a
118228005,404684003,is-a
250763003,404684003,is-a
250869005,404684003,is-a
297978007,118228005,is-a
300577008,404684003,is-a
362970003,118228005,is-a
278919001,118228005,is-a
278919001,284530008,is-a
53827007,118228005,is-a
190277005,2149006,is-a
105981003,118228005,is-a
737270004,118228005,is-a
45004005,154091000119106,is-a
1148582006,118228005,is-a
451411000124105,118947000,is-a
771493007,451411000124105,is-a
451401000124107,118947000,is-a
771494001,451401000124107,is-a
11780881000119107,451401000124107,is-a
274890007,785672002,is-a
52254009,274890007,is-a
456171000124102,371405004,is-a
816119002,456171000124102,is-a
451431000124104,118937003,is-a
201839001,451431000124104,is-a
11865081000119107,451431000124104,is-a
774129008,451431000124104,is-a
15971541000119105,451431000124104,is-a
15973621000119101,451431000124104,is-a
292511000119106,451431000124104,is-a
15936741000119107,451431000124104,is-a
451421000124102,118937003,is-a
201839001,451421000124102,is-a
11865041000119102,451421000124102,is-a
774130003,451421000124102,is-a
15971181000119105,451421000124102,is-a
15973541000119106,451421000124102,is-a
292501000119108,451421000124102,is-a
456161000124109,371405004,is-a
816120008,456161000124109,is-a
1156072000,404684003,is-a
473023007,1156072000,is-a
1156073005,1156072000,is-a
422352008,1156073005,is-a
1156095009,161615003,is-a
161805006,1156095009,is-a
267982002,48926009,is-a
279029001,48926009,is-a
32451000119107,312850006,is-a
266993007,32451000119107,is-a
168071006,250677006,is-a
109969005,109979007,is-a
190823004,88518009,is-a
